Timestamp,Number,A1,A2,A3_1,A3_2,A3_3,A3,A4,A5,A6,A7,A8,A9,A10,B1,B2,B3_1,B3_2,B3_3,B3_4,B3_5,B3_6,B3_7,B3_8,B3_9,B3_10,B3_11,B3_12,B3_13,B3_average,B4_1,B4_2,B4_3,B4_4,B4_5,B4_6,B4_7,B4_8,B4_9,B5_1,PerceivedBeingInfluenced,B5_2,B5_3,B5_4,B6_1,PerceivedInfluence,BothSpheres,SphereofInfluence,B6_2,B6_3,B6_4,B6_5,C1_1,C1_2,C1_3,C1_4,C2_1,C2_2,C2_3,C2_4,C3_1,C3_2,C3_3,C3_4,C4_1,C4_2,C4_3,NeighborPlantVariety,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,E6,F1,F2,F3,F4,F5,F6,F7,F8,F9,F9_1,F10,F11,Quality Assessment
44391.43,148,1,2,0,1,0,1,a,2,1,1,0,1,1,2,3,4,4,4,2,3,4,4,4,4,4,3,3,3,3.538461538,4,4,3,3,4,4,4,3,3,3,1,3,3,3,4,1,1,1,4,4,4,4,3,1,6,3,0,e,0,1,4,1,3,1,3,3,"c, d, e",0,0,,,,,2,"b, c, g",4,1,1,1,0,33,3,Policeman,4,8000000,3,c,"a, b, c, h, j",1,a,HCM,Qualified
44391.9,140,1,2,1,1,1,1,"b, c",3,3,2,1,1,1,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,5,3,0,c,1,1,2,0,3,1,4,4,c,0,1,4,a,4,c,2,b,4,1,1,1,1,48,4,Government officer,4,10000000,4,d,"a, b, c",0,a,HCM,Warning
44368.86,498,1,2,1,1,0,1,a,3,1,2,1,1,1,3,3,3,3,4,4,3,3,3,3,3,4,4,3,4,3.384615385,3,3,4,3,4,3,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,4,3,1,6,3,0,c,0,1,4,1,3,1,3,2,e,0,1,4,"b, d",3,"b, c, e",2,"a, b, e, h",4,1,1,1,0,24,2,Government officer,4,6000000,3,b,"b, c, h, i",1,b,Quang Binh,Qualified
44382.48,330,1,2,1,1,0,1,a,3,2,2,1,1,1,2,3,4,4,1,3,2,3,3,3,2,3,3,3,3,2.846153846,4,3,4,3,4,4,4,3,3,3,1,3,3,3,3,1,1,1,3,3,4,4,1,0,0,1,0,a,1,1,3,1,3,1,1,3,"c, e",0,0,,,,,2,"b, e",3,1,1,1,1,50,4,Government officer,4,10000000,4,e,"a, c, j",0,a,HN,Qualified
44379.57,438,1,2,1,1,0,1,a,2,1,1,0,1,1,2,3,3,3,4,3,3,4,4,3,3,3,3,4,4,3.384615385,3,4,4,4,4,4,4,3,3,4,1,4,4,4,4,1,1,1,3,4,4,4,2,1,3,3,0,e,0,1,1,0,3,1,2,3,e,0,1,3,"a, b",3,"a, b, e",2,"a, b, d, e, h",3,1,1,1,1,50,4,NA,4,NA,NA,f,"a, b, c, e, i",0,a,HN ,Qualified
44390.37,229,1,2,0,0,0,0,a,2,1,1,0,1,1,2,3,4,3,3,3,3,4,3,3,3,4,3,3,3,3.230769231,4,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,4,3,1,6,3,0,c,2,1,4,1,4,1,4,4,c,0,1,4,b,4,b,3,b,4,1,1,1,1,50,4,Businessman,4,100000000,7,c,"a, h",1,b,HCM,Qualified
44388.56,283,1,2,0,0,0,0,"b, c",3,1,1,0,2,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,2,3,0,b,1,1,3,1,3,1,2,4,e,0,1,3,f,4,e,3,c,4,1,1,1,1,35,3,Pharmacist,4,10000000,4,f,"a, b, c, d, f, h",1,a,HCM,Warning
44390.43,210,1,2,0,1,0,1,"a, b",3,1,2,1,1,1,2,3,2,2,3,4,2,2,3,2,3,2,2,2,2,2.384615385,3,4,4,3,4,4,4,3,3,2,0,2,3,2,3,1,0,3,3,3,4,4,2,1,3,1,0,e,0,1,4,1,3,1,3,3,"c, e",0,1,3,"a, c, d, f",3,"b, c, d",1,"b, d, h",3,1,1,1,0,46,4,Lecturer,5,30000000,7,"d, e","a, b, c, f, h, i",1,a,HN,Qualified
44390.43,211,1,2,1,1,1,1,a,3,2,2,1,1,2,3,3,4,4,2,2,4,3,3,4,4,3,4,3,4,3.384615385,3,4,3,3,4,4,3,4,3,3,1,3,2,3,3,1,1,1,3,3,4,4,3,1,6,3,1,b,2,1,4,1,3,1,2,3,"a, c, e",0,1,3,c,3,"b, c, e",4,"a, b, d, e",4,1,1,1,1,52,5,Lecturer,5,25000000,6,"b, c, d, e","a, b, c, f, h, i",1,a,HN,Qualified
44391.96,139,1,2,0,0,0,0,"a, b, c",3,1,1,0,1,1,2,3,4,3,4,2,2,4,4,3,4,3,3,3,3,3.230769231,3,4,4,4,4,4,4,3,3,4,1,4,3,3,3,1,1,1,3,3,4,3,3,1,6,2,0,e,0,1,4,1,4,1,2,3,"c, d, e",0,1,3,"a, b",2,"c, d, e",3,"a, b, h",3,1,1,1,1,45,4,Lecturer,5,NA,NA,f,"a, b, c, e, h, i",1,a,HN,Qualified
44390.44,201,1,2,1,0,0,1,"a, b, c",2,1,1,0,1,2,3,3,4,4,4,2,3,4,4,4,4,3,3,3,3,3.461538462,4,4,4,4,4,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,6,3,0,e,0,1,4,1,4,1,3,4,"c, e",0,1,3,"a, b, d, e, f",4,"a, c, e",2,"a, b, e, f, h",3,1,1,1,0,34,3,Lecturer,5,20000000,6,"c, e","a, b, c, e, f, h, i, j",1,a,HN,Qualified
44390.4,227,1,2,1,1,1,1,c,3,2,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,0,c,1,1,4,1,3,1,4,4,c,0,1,3,a,4,c,1,f,4,1,1,1,0,44,4,Teacher,5,10000000,4,c,a,0,a,HCM,Warning
44399.71,61,1,2,0,0,0,0,"a, c",1,1,1,0,1,1,3,3,3,4,3,2,2,4,3,1,1,3,2,2,3,2.538461538,3,4,4,4,3,4,4,1,3,3,1,3,3,3,4,1,1,1,4,3,4,4,3,1,6,3,1,"b, c",3,3,4,1,4,1,4,3,a,0,0,,,,,1,a,4,1,1,1,1,32,3,Teacher,4,10000000,4,"b, c, d, e","a, c, g, h",1,a,HCM,Qualified
44390.66,171,1,2,0,0,0,0,a,2,1,1,0,1,1,3,3,4,3,2,3,3,4,4,3,3,3,4,4,4,3.384615385,3,4,4,3,4,3,3,4,3,3,1,3,3,4,3,1,1,1,3,3,4,4,2,1,5,3,1,c,1,1,3,1,3,1,2,3,c,0,1,5,"b, f",3,"a, c",4,a,3,1,1,1,1,64,6,Teacher,4,10000000,4,"a, c","a, e, f, h, i, j",1,a,HCM,Qualified
44367.8,526,0,2,0,0,0,0,"b, c",2,1,1,0,1,1,2,3,3,4,4,3,3,4,4,3,3,3,3,3,3,3.307692308,3,4,4,4,4,4,4,3,3,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,2,3,0,b,1,1,3,1,3,1,2,3,"c, d, e",0,1,4,"a, b, e, f",3,"b, c, e",2,"b, f, g, h",3,1,1,1,0,42,4,Teacher,5,10000000,4,b,"a, b, c, f, g, h",1,a,HCM,Qualified
44390.61,175,1,2,0,0,0,0,a,3,1,1,0,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,2,2,2,2,0,0,4,1,1,1,1,2,1,5,3,0,c,1,1,1,0,1,0,2,2,c,0,1,3,c,3,c,2,b,4,1,0,0,1,66,6,Teacher,4,NA,NA,f,b,0,a,Dong Nai ,Qualified
44390.42,213,1,2,0,1,0,1,"a, c",3,1,1,0,1,1,3,3,4,4,3,2,2,4,4,3,3,3,3,3,3,3.153846154,4,4,4,3,2,2,2,1,1,2,0,2,3,3,3,1,0,3,3,3,4,4,3,1,6,3,0,a,0,1,3,1,3,1,3,2,"c, d, e",0,0,,,,,2,"a, b, g, h",2,0,1,1,1,18,1,Student,4,NA,NA,b,"a, c, d, f, h, i",1,a,HCM,Qualified
44388.71,263,1,2,0,0,0,0,"c, d",2,1,2,1,3,1,3,3,4,4,4,3,3,4,4,4,4,4,4,4,4,3.846153846,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,4,3,1,a,1,3,4,1,4,1,2,3,e,0,1,3,"b, c",3,a,3,"a, c, g, h",4,1,1,1,1,18,1,Student,3,NA,NA,f,"b, c, d, e, g, h, i",1,a,HCM ,Qualified
44388.85,261,1,2,0,1,0,1,c,3,1,1,0,1,1,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,2.769230769,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,5,3,0,b,1,3,3,1,1,0,2,3,e,0,0,,,,,3,a,3,1,1,1,1,63,6,Retiree,4,NA,NA,a,a,0,a,HCM ,Qualified
44399.78,37,1,2,1,1,0,1,a,3,1,1,0,1,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3.076923077,3,4,4,4,4,4,3,3,2,3,1,3,3,3,3,1,1,1,3,3,4,4,3,1,6,3,0,e,0,1,3,1,3,1,2,3,"a, c, d",0,1,3,"c, f",2,"a, b, c, e",2,"b, e, f",2,0,1,1,1,62,6,Retiree,4,15000000,5,c,"b, e, h, i",1,a,HCM,Qualified
44367.73,533,1,2,0,0,0,0,b,3,1,1,0,1,1,2,3,4,4,4,1,3,4,4,4,4,3,3,2,2,3.230769231,4,4,4,3,4,4,4,4,4,4,1,4,4,3,4,1,1,1,4,4,4,4,2,1,6,3,0,b,1,3,3,1,3,1,4,3,"a, c, e",0,1,3,b,3,"a, b, c, e",3,"a, b, f, h",4,1,1,1,1,38,3,IT,5,20000000,6,"a, b","a, b, c, h, i",1,a,HCM,Qualified
44400.43,15,1,2,1,1,0,1,"a, c, d",2,1,2,1,2,2,3,3,3,3,3,3,2,2,2,2,2,3,3,3,3,2.615384615,3,3,3,3,3,4,3,3,3,2,0,2,3,3,3,1,0,3,2,3,4,4,3,1,6,3,1,"a, b, c",3,2,2,0,3,1,3,3,c,0,1,3,"a, c, d, e, f, g",2,"a, c, d, e",2,"a, b, c, f, g, h",4,1,1,1,1,47,4,IT,5,20000000,6,"a, b, c, d, e","a, b, c, e, h, i",1,a,HCM,Qualified
44368.92,497,1,2,1,1,0,1,a,2,3,2,1,1,1,2,3,4,4,4,1,1,4,4,1,1,1,1,1,1,2.153846154,4,4,4,4,4,4,4,4,4,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,e,0,1,4,1,4,1,2,2,"c, d, e",0,1,3,"b, c",2,"a, c, d, e",1,,4,1,0,0,1,24,2,IT,4,5000000,3,b,"a, b, c, d, e, f, g, h, i",1,a,HCM,Qualified
44389.43,242,1,2,0,0,0,0,b,2,1,1,0,1,1,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,b,3,1,1,0,4,1,2,4,"c, d",0,0,,,,,4,"b, g",4,1,1,1,0,40,3,Accountant,4,10000000,4,f,"a, b, c, d, e, f, g, h, i, j",1,a,HCM,Warning
44368.59,509,1,2,1,1,0,1,"a, b, c, d",2,2,2,1,1,1,3,2,3,3,4,1,1,4,4,4,4,4,3,3,1,3,3,4,4,4,4,4,4,3,3,4,1,4,4,4,1,0,0,2,1,1,4,3,3,1,6,3,1,b,2,1,3,1,4,1,2,3,"a, c, d, e",0,1,3,h (dog walking),3,"a, b, c, d, e",2,"a, b, c, e, f, g, h",3,1,1,1,0,26,2,Businessman,4,>10000000,4,"a, b","a, b, c, d, e, f, g, h, i",1,a,HCM,Qualified
44375.93,461,1,2,1,1,1,1,a,3,3,3,1,2,2,2,3,3,3,3,3,2,3,2,2,2,2,2,2,2,2.384615385,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,5,3,1,"a, b, c",3,1,2,0,3,1,3,2,"c, e",0,1,5,"b, e, f",1,"c, e",2,"b, c, d, e, f, h",1,0,1,1,1,37,3,Businessman,4,20000000,6,"a, b, c, d","c, e, h",1,a,HCM,Qualified
44400.42,16,1,2,0,0,0,0,b,2,2,2,1,1,1,2,1,3,3,3,3,4,3,3,3,2,4,3,3,3,3.076923077,3,4,4,3,4,4,4,4,3,3,1,3,3,3,4,1,1,1,4,4,4,4,3,1,6,2,1,c,1,1,4,1,3,1,2,4,c,0,0,,,,,2,b,4,1,1,1,1,44,4,Businessman,4,NA,NA,d,"a, b, c, e, h",1,b,HCM,Qualified
44389.39,245,1,2,0,1,0,1,a,3,1,2,1,2,2,3,2,3,3,3,3,2,4,3,2,3,3,3,3,3,2.923076923,4,4,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,c,0,1,3,1,3,1,3,4,c,0,1,3,f,3,c,4,a,4,1,1,1,1,47,4,Businessman,5,50000000,7,"b, d","a, c, d, e, h",1,a,HCM ,Qualified
44392.3,138,1,2,0,0,0,0,"b, c",3,1,1,0,1,1,3,3,4,4,3,3,3,3,4,3,3,3,3,3,3,3.230769231,4,4,4,3,4,4,4,4,3,3,1,3,3,3,3,1,1,1,3,3,4,4,2,1,4,3,1,c,1,1,3,1,3,1,2,4,e,0,1,4,"a, b, f",4,"c, e",3,"b, f, h",4,1,1,1,1,NA,6,Businessman,3,50000000,7,a,"c, e",0,a,HCM ,Qualified
44388.55,284,1,2,0,1,0,1,"b, c",2,1,2,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3,4,2,3,2,0,2,3,3,3,1,0,3,3,2,3,4,3,1,6,3,0,c,2,1,3,1,4,1,4,2,"d, e",0,1,1,,2,"c, e",2,"a, b, e, f",3,1,1,0,1,37,3,Businessman,4,10000000,4,"c, d, e","a, b, c, h",1,a,HCM,Qualified
44400.37,29,1,2,0,0,0,0,a,2,1,1,0,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,5,3,0,c,1,2,3,1,3,1,4,3,a,0,1,5,a,3,a,2,b,2,0,1,1,1,37,3,Engineer,5,NA,NA,"a, e","a, e",0,a,Ben Tre,Warning
44388.47,296,1,2,1,1,0,1,b,3,1,2,1,2,2,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,4,4,4,3,3,3,4,1,1,2,0,2,2,2,3,1,0,3,3,3,3,3,3,1,6,3,0,c,0,2,4,1,3,1,4,4,"a, c, e",0,1,3,"b, c, f",4,"b, c, e",2,"b, e",4,1,1,1,1,58,5,Engineer,4,10000000,4,"b, c","b, h",1,a,HCM,Qualified
44399.76,42,1,2,0,1,0,1,"b, c, d",3,1,1,0,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,2.846153846,3,3,3,3,3,3,3,3,3,2,0,2,3,3,3,1,0,3,3,3,3,3,2,1,5,3,0,c,1,2,3,1,3,1,2,3,d,0,1,3,a,3,"c, d",2,"a, b, c, e, f",3,1,1,1,1,44,4,Engineer,5,30000000,7,d,"a, b, c, e, f, h, i",1,a,HCM ,Qualified
44396.57,87,1,2,0,0,0,0,"a, c",2,2,1,0,2,3,2,3,2,2,3,3,2,3,3,2,3,3,2,2,2,2.461538462,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,c,2,3,4,1,3,1,3,3,"a, c, d",0,1,3,"a, d, e, f",2,"c, e",2,"a, b, c, e, f, g",3,1,1,1,1,47,4,Worker,3,11000000,4,"c, d, e","a, b, c",0,a,HCM,Qualified
44388.4,310,1,2,0,0,0,0,e,2,3,4,1,1,1,3,2,3,3,3,2,2,3,3,2,2,3,2,3,3,2.615384615,3,3,3,3,3,3,4,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,4,2,0,e,0,1,3,1,3,1,2,3,c,0,0,,,,,2,b,4,1,1,1,1,52,5,Freelancer,3,5000000,3,d,h,1,c,HCM ,Qualified
44388.4,308,1,2,0,1,0,1,a,3,1,1,0,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,3,0,c,3,3,3,1,3,1,2,3,c,0,1,3,b,2,c,2,a,3,1,1,1,1,42,4,Lawyer,5,NA,NA,b,b,0,a,HCM,Qualified
44399.75,44,1,2,0,0,1,1,a,2,1,1,0,1,1,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,3,1,6,3,1,"a, b, c",2,1,1,0,4,1,4,4,d,0,0,,,,,2,h,4,1,1,1,0,38,3,Banker,4,12000000,4,d,"a, b, c, d, e, f, g, h, i, j",1,a,Daklak,Warning
44388.39,313,0,2,0,0,0,0,"a, c",2,1,1,0,1,2,3,3,4,3,2,2,2,3,2,3,3,3,1,1,2,2.384615385,4,4,3,3,4,3,4,3,4,4,1,4,3,3,3,1,1,1,3,3,3,4,3,1,6,3,1,"b, c",2,1,1,0,4,1,2,4,"c, d, e",0,1,3,"a, c, f",4,"c, e",3,"a, b, c, e, g",4,1,1,1,1,32,3,Officier,5,20000000,6,"c, e","c, e",0,a,HCM,Qualified
44381.84,339,1,2,0,0,0,0,"a, c",2,1,1,0,2,1,3,3,2,3,3,3,3,3,3,3,3,4,4,3,3,3.076923077,3,4,4,3,4,4,4,4,3,3,1,3,3,2,3,1,1,1,3,3,4,4,1,0,0,2,1,c,3,1,3,1,3,1,1,3,"c, d",0,1,3,"a, b, e, f",3,"c, d",2,"a, b, e, g",3,1,1,0,1,37,3,Scientist,5,40000000,7,"a, c, e","c, e, f, h",1,a,HN,Qualified
44369.7,494,1,2,0,0,0,0,"a, b, c",1,1,1,0,1,1,2,3,3,3,4,2,3,3,2,2,4,4,2,4,4,3.076923077,3,4,3,3,3,3,4,4,3,4,1,4,4,4,4,1,1,1,3,3,4,4,2,1,6,3,1,b,1,1,3,1,4,1,2,4,"c, d, e",0,1,4,"a, b, d, h (walking dog, dating)",2,"a, b, c, d, e",3,b,4,1,1,1,0,26,2,Activist,5,9000000,3,"b, c, d, e","a, c, d, f, h, i",1,a,Quang Binh,Qualified
44380.48,415,1,2,0,0,0,0,"a, c",2,1,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,4,3,1,a,1,3,3,1,3,1,2,4,"c, d, e",0,1,3,"a, f",4,"a, c, e",3,"a, b, e",3,1,1,1,0,28,2,Officier,4,10000000,4,d,"a, b, c, d, e, f, g, h, i",1,a,HN,Warning
44379.86,429,1,2,0,0,0,0,"a, c",2,1,1,0,1,1,2,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,4,3,1,a,1,3,3,1,3,1,2,4,"c, d, e",0,1,3,"a, f",4,"a, c, e",3,"a, b, e",3,1,1,1,0,28,2,Officier,4,10000000,4,d,"a, b, c, d, e, f, g, h, i",1,a,HN,Warning
44396.59,84,1,2,0,0,0,0,c,2,1,2,1,1,2,2,3,3,3,3,3,2,3,3,3,3,3,3,2,2,2.769230769,3,3,3,2,3,3,3,2,3,2,0,2,2,3,2,0,0,4,2,2,3,3,2,1,3,3,0,b,0,3,3,1,3,1,2,3,c,0,1,3,a,3,c,3,g,3,1,1,1,1,37,3,Seller,3,7000000,3,c,"c, f",1,a,HCM,Qualified
44390.43,203,1,2,0,1,0,1,"a, b, c, d",2,1,1,0,2,3,3,3,4,4,4,3,3,3,4,2,3,3,2,2,2,3,4,4,4,4,4,4,4,4,4,3,1,3,3,3,4,1,1,1,4,4,4,4,2,1,4,3,1,"b, d (Iguana)",2,3,4,1,4,1,3,4,"a, c, d, e",0,1,3,"a, b, d, f",4,"a, b, c, d, e",3,"b, c, e, f, g, h",4,1,1,1,0,42,4,Officier,4,100000000,7,"c, e","a, b, c, e, f, g, h, i",1,a,HCM,Qualified
44395.48,95,1,2,0,1,0,1,a,3,1,1,0,1,1,1,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3.076923077,3,4,4,3,4,4,4,1,1,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,0,e,0,1,3,1,3,1,3,2,"a, c, d, e",0,1,3,b,3,"b, c, e",1,,2,0,1,1,1,36,3,Officier,4,30000000,7,f,"a, h",1,a,HCM,Qualified
44388.58,279,1,2,0,0,0,0,"a, c",3,1,1,0,1,1,2,3,3,3,3,2,2,3,3,2,2,3,3,2,3,2.615384615,3,3,3,2,3,3,3,2,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,3,3,0,b,1,1,4,1,4,1,2,4,"a, c, d, e",0,1,3,a,4,c,5,b,4,1,1,1,1,30,2,Officier,3,15000000,5,"c, d","b, c, g",1,a,HCM,Qualified
44395.41,110,1,2,0,0,0,0,c,2,1,1,0,1,1,3,3,4,4,4,2,1,4,1,4,4,1,4,1,4,2.923076923,4,4,3,3,3,3,4,3,3,2,0,2,3,3,3,1,0,3,3,3,4,4,2,1,2,3,1,b,1,1,3,1,3,1,2,3,"c, e",0,1,3,"a, b, e, f",3,"c, d, e",3,"a, b, c, e, f, g, h",4,1,1,1,1,36,3,Officier,3,15000000,5,d,"a, b, c, h",1,a,HCM,Qualified
44380.7,353,1,2,0,0,0,0,"b, c",3,1,1,0,2,2,4,3,4,4,4,4,3,3,4,3,3,3,4,4,4,3.615384615,4,4,4,3,3,2,4,3,2,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,1,0,e,0,3,3,1,3,1,4,2,"c, d, e",0,1,1,,2,"c, d, e",1,,2,0,1,1,1,24,2,Officier,4,10000000,4,"a, e","a, b, c, g",1,a,HCM,Qualified
44380.63,362,1,2,0,0,0,0,"b, c",3,1,1,0,2,2,4,3,4,4,4,4,3,3,4,3,3,3,4,4,4,3.615384615,4,4,4,3,3,2,4,3,2,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,1,0,e,0,3,3,1,3,1,4,2,"c, d, e",0,1,1,,2,"c, d, e",1,,2,0,1,1,1,24,2,Officier,4,10000000,4,"a, e","a, b, c, g",1,a,HCM,Qualified
44380.56,395,1,2,0,0,0,0,"b, c",3,1,1,0,2,2,4,3,4,4,4,4,3,3,4,3,3,3,4,4,4,3.615384615,4,4,4,3,3,2,4,3,2,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,6,1,0,e,0,3,3,1,3,1,4,2,"c, d, e",0,1,1,,2,"c, d, e",1,,2,0,1,1,1,24,2,Officier,4,10000000,4,"a, e","a, b, c, g",1,a,HCM,Qualified
7/30/2021 14:42,562,1,2,0,0,0,0,"a, b, c, f (word of mouth)",2,1,1,0,3,3,2,3,4,4,3,3,3,4,4,4,4,4,3,3,4,3.615384615,2,4,4,3,3,3,3,2,2,3,1,3,3,4,3,1,1,1,3,3,4,4,3,1,6,3,1,"a, b, d (bird, chicken, squirrel)",3,3,4,1,3,1,2,4,"d, e, f (longevity)",0,1,3,"a, b, c, f",4,"b, c, e",2,"a, c, d, g",4,1,1,1,1,26,2,Officier,4,8000000-10000000,3,"c, d, e","a, b, c, e, h, i",1,a,HCM,Qualified
8/5/2021 17:57,572,1,2,0,0,0,0,"a, b, c, d",2,1,2,1,2,1,2,3,4,4,4,4,4,4,4,4,4,4,3,4,2,3.769230769,4,4,3,3,3,3,4,3,3,3,1,2,4,4,4,1,1,1,4,4,4,4,2,1,3,3,1,a,1,3,3,1,3,1,3,3,"a, c, d, e",0,0,,,,,2,"a, b, c, d, g, h",3,1,1,1,0,29,2,Officier,4,10000000,3,e,"a, b, c, e",0,a,HCM,Qualified
8/5/2021 17:59,574,1,2,0,0,0,0,"b, c, d",3,2,2,1,1,1,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2.923076923,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,3,1,6,3,1,c,1,1,4,1,3,1,4,2,d,0,0,,,,,2,a,2,0,1,1,1,29,2,Officier,4,10000000,3,a,"a, b, c, d, f, g, h, i",1,a,Lam dong,Qualified
8/5/2021 18:10,575,0,2,1,1,0,1,b,2,1,2,1,1,2,1,3,4,4,4,4,4,4,4,4,3,4,2,3,3,3.615384615,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,6,2,0,c,0,1,4,1,3,1,2,4,c,0,1,3,f,3,"b, c, d, e",2,f,4,1,1,1,0,52,5,Officier,4,"200,000,000",7,b,"a, c, e, f",1,a,HCM,Qualified
8/5/2021 18:36,579,1,2,0,0,0,0,"a, c",3,1,1,0,1,2,3,3,4,4,2,3,2,4,4,4,3,3,3,3,2,3.153846154,4,4,3,3,3,3,4,4,3,3,1,2,2,2,4,1,1,1,4,3,4,4,3,1,6,3,0,e,0,1,3,1,4,1,2,2,e,0,1,3,c,2,"c, e",2,"a, b, d",3,1,1,1,0,28,2,Officier,4,12000000,4,"c, d","b, c, g, h",1,a,HCM,Qualified
44388.57,281,1,2,0,0,0,0,"a, b, c",2,1,1,0,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,4,4,4,3,1,1,1,3,3,3,3,2,1,2,2,1,b,1,2,3,1,3,1,3,3,"a, e",0,1,5,"a, b, c, d",3,"a, b, c, d",1,"a, b, c, f, g, h",3,1,1,1,0,65,6,Housewife,4,NA,NA,f,"a, b, c, e, f",1,a,HCM,Warning
44400.81,3,1,2,0,0,0,0,a,3,1,1,0,2,2,2,3,3,3,2,2,2,3,3,2,3,2,2,2,2,2.384615385,4,4,4,2,4,4,1,3,4,3,1,3,4,4,3,1,1,1,3,3,4,4,2,1,6,3,0,c,1,1,3,1,4,1,3,3,"c, d, e",0,1,3,"a, d",3,"c, d, e",2,"b, e",3,1,1,1,0,35,3,Housewife,3,<10000000,3,"d, e","a, b, c, d, f, h, i",1,b,Daklak,Qualified
44400.41,18,1,2,0,0,0,0,c,3,2,1,0,2,1,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3.846153846,4,4,4,4,4,4,4,3,3,4,1,4,4,4,4,1,1,1,4,4,4,4,2,1,3,3,0,e,0,1,2,0,2,0,2,3,c,0,0,,,,,2,c,3,1,1,1,0,30,2,Housewife,3,0,1,f,"a, b, c, e, g, h",1,a,Binh Duong,Qualified
44388.38,315,1,2,0,1,0,1,"a, b, c",2,1,1,0,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,1,1,3,3,3,3,2,1,2,1,0,a,1,1,3,1,3,1,2,3,"c, d, e",0,1,4,"a, b",3,"b, c, d, e",2,"a, b, c, e, f, g",3,1,1,1,1,48,4,Manager,4,30000000,7,f,"a, b, c, e, h, i",1,a,HCM,Warning
